epoch,elapsed_s,epoch_seconds,iterations,train_total_loss,train_iou_loss,train_conf_loss,train_cls_loss,train_l1_loss,num_fg_mean,map50_95,map50,ap75,ar100,lr,lr_mean,gpu_peak_allocated_mib,gpu_peak_reserved_mib,best_map50_95
43,8920.352042199986,252.3837710999651,188,1.36354864689898,0.7084212357059438,0.4053456667572894,0.2497817396007954,0.0,8.459584889014277,0.8428083090104884,1.0,1.0,0.8605128205128205,0.0007545476139843271,0.0007652876989191997,1716.18505859375,2468.0,0.8442436531713939
44,9180.632495799975,259.4891095000203,188,1.3352903140352128,0.6898467637439991,0.3995081971379671,0.2459353473275266,0.0,8.530265076936207,0.7918078193559639,1.0,1.0,0.8133333333333335,0.0007328432848148082,0.0007436476806617659,1716.18505859375,2468.0,0.8442436531713939
45,9445.009560699982,263.35046410001814,188,1.3197534740605252,0.678345540578061,0.4004617049656016,0.2409462205907132,0.0,8.496102531450028,0.7412304820707435,1.0,0.98979436405179,0.7569230769230769,0.0007110343384313356,0.0007218882876852688,1716.18505859375,2468.0,0.8442436531713939
46,9706.798283600016,260.9520508000278,188,1.267651342965187,0.6533222315793342,0.3798349812389054,0.23449413018657805,0.0,8.512014530263873,0.806909777431632,1.0,1.0,0.8287179487179488,0.0006891505632313571,0.0007000392407031633,1716.18505859375,2468.0,0.8442436531713939
47,9968.988438399974,261.1368440000224,188,1.2749310100966311,0.6552833607222172,0.38618076767059084,0.23346688083194672,0.0,8.487615201469584,0.792761975638256,1.0,1.0,0.8097435897435898,0.0006672218498194834,0.0006781303828854928,1716.18505859375,2468.0,0.8442436531713939
48,10227.582789000007,257.7760945999762,188,1.2411654242809782,0.6373976389778421,0.37346481099883294,0.23030297299648853,0.0,8.52894069180447,0.7588492898514768,1.0,1.0,0.7748717948717948,0.0006452781501805167,0.0006561916390967048,1716.18505859375,2468.0,0.8442436531713939
49,10480.143486000015,251.53851700003725,188,1.2478008577798276,0.6402361331150886,0.37683498593879505,0.23072973646699113,0.0,8.524967651535412,0.7800285373737208,1.0,1.0,0.7964102564102564,0.0006233494367686428,0.000634252975021891,1716.18505859375,2468.0,0.8442436531713939
50,10728.187328399974,247.20567389996722,188,1.2518353887060856,0.6420932529454536,0.3791850677671585,0.2305570609392004,0.0,8.516390460399595,0.8187414606742204,1.0,1.0,0.8353846153846154,0.0006014656615686642,0.0006123443562372621,1716.18505859375,2468.0,0.8442436531713939
51,10977.581565900007,248.35879090003436,188,1.2115378833197532,0.6340830890422172,0.3484508160184673,0.22900397623790072,0.0,8.573427489580839,0.8073057573145972,1.0,1.0,0.8246153846153847,0.0005796567151851917,0.0005904957072807768,1716.18505859375,2468.0,0.8442436531713939
52,11213.553658700024,235.15065239998512,188,1.1924325630385826,0.6178268898040691,0.34955388497799,0.225051787067601,0.0,8.550845991742946,0.7884804837935347,1.0,1.0,0.8092307692307692,0.0005579523860156728,0.0005687368707788226,1716.18505859375,2468.0,0.8442436531713939
53,11469.581406400015,255.3201886000461,188,1.1783656934474378,0.6132254660763639,0.3427191219352027,0.22242110888374614,0.0,8.531053256852525,0.8208277062031202,1.0,1.0,0.8405128205128205,0.0005363823195630253,0.0005470975666847752,1716.18505859375,2468.0,0.8442436531713939
54,11730.696641499992,260.2491997000179,188,1.1630733609199524,0.598906916189701,0.34507721836896654,0.2190892257271929,0.0,8.572741394136175,0.8367493355107696,1.0,1.0,0.8523076923076923,0.0005149759779434452,0.0005256073516851225,1716.18310546875,2468.0,0.8442436531713939
55,11989.989863800001,258.4662931000348,188,1.156089313803835,0.5997218470624153,0.337676609172783,0.21869085435854627,0.0,8.575569758194037,0.8161990010526169,1.0,1.0,0.8323076923076924,0.0004937625996447009,0.0005042955788285803,1716.18505859375,2468.0,0.8442436531713939
56,12248.44076550001,257.64914680004586,188,1.1825669534662937,0.5994990629718658,0.3638506246770316,0.21921726704594938,0.0,8.598141988559817,0.8029861873558092,1.0,1.0,0.8189743589743591,0.000472771159589875,0.00048319135743336156,1716.18505859375,2468.0,0.8442436531713939
57,12501.240367399994,251.98427820001962,188,1.212986928985474,0.6287720820054095,0.35864083453061735,0.2255740115775707,0.0,8.51939643107543,0.7999257564941527,1.0,1.0,0.8241025641025642,0.00045203032956110526,0.00046232351332734916,1716.18505859375,2468.0,0.8442436531713939
58,12756.910396500025,254.62137539999094,188,1.108703151662299,0.5746097980027504,0.32231315807934774,0.21178019958290648,0.0,8.590748892892723,0.8066004640132385,1.0,1.0,0.8287179487179488,0.0004315684390373783,0.00044172054947548133,1716.18505859375,2468.0,0.8442436531713939
59,13011.33311549999,253.51092199998675,188,1.1418634570659476,0.5852840335128155,0.3428222155792916,0.21375720345593513,0.0,8.54172429882058,0.7884000128938349,1.0,1.0,0.8035897435897436,0.0004114134364998699,0.00042141060704813083,1716.18505859375,2468.0,0.8442436531713939
60,13241.417092700023,229.02616950002266,188,1.0889349097901202,0.565370298763539,0.3145151135135204,0.20904950559773344,0.0,8.632127115513828,0.7880811243863176,1.0,1.0,0.8015384615384615,0.00039159285125768046,0.0004014214269836507,1716.18505859375,2468.0,0.8442436531713939
61,13442.155566799978,200.08799030003138,188,1.1212225768794404,0.5804298870424007,0.3278274747761006,0.21296521022598794,0.0,8.601746761472203,0.8039177162052271,1.0,1.0,0.8220512820512822,0.00037213375584611115,0.00038178031209758944,1716.18505859375,2468.0,0.8442436531713939
62,13664.279014199972,221.29436320002424,188,1.0939910770096677,0.5595759544917878,0.327650715814943,0.2067644069803522,0.0,8.584566387995004,0.8052138643523505,1.0,1.0,0.8246153846153847,0.0003530627290488366,0.000362514089790329,1716.18505859375,2468.0,0.8442436531713939
63,13870.257990300015,205.31056980002904,188,1.0832643042853538,0.5598303014610676,0.31726170707731804,0.20617229792665928,0.0,8.58601015294665,0.7991083230104584,1.0,1.0,0.8148717948717948,0.0003344058195944831,0.00034364907540408436,1716.18505859375,2468.0,0.8442436531713939
64,14074.962252900004,204.0528914000024,188,1.082397330314555,0.5542873283650013,0.32299298872338966,0.20511701695145446,0.0,8.5621218304625,0.8032474900750711,1.0,1.0,0.8205128205128206,0.00031618851057720006,0.00032521103627930844,1716.18505859375,2468.0,0.8442436531713939
65,14281.849120000028,206.18556770001305,188,1.0699118686483262,0.5461826478230193,0.3214325616136193,0.20229666137156335,0.0,8.583239269345304,0.8136424970460473,1.0,1.0,0.8328205128205128,0.00029843568464981655,0.00030722515655960686,1716.18505859375,2468.0,0.8442436531713939
66,14487.807761700009,205.3151293999981,188,1.0480734201821875,0.5435862146476482,0.3027556333690882,0.2017315736317888,0.0,8.607269149202207,0.807837222265459,1.0,1.0,0.8256410256410257,0.0002811715900371324,0.0002897160027932267,1716.18505859375,2468.0,0.8442436531713939
67,14691.076172799978,202.60708069999237,188,1.0087484397152637,0.5252218343158985,0.28687441626444776,0.19665218937270185,0.0,8.612472256602588,0.7926246475318288,1.0,1.0,0.8082051282051281,0.0002644198074157584,0.0002727074903781059,1716.18505859375,2468.0,0.8442436531713939
68,14892.3762231,200.62243719998514,188,1.0396952156690842,0.5355966963032459,0.30530026329166077,0.1987982570253154,0.0,8.565727810491866,0.7884322681194473,1.0,1.0,0.8046153846153846,0.00024820321770575025,0.0002562228508963167,1716.18505859375,2468.0,0.8442436531713939
69,15094.092801699997,201.05248750001192,188,1.0423663220507033,0.5377201989610144,0.30518097164941593,0.19946514961725853,0.0,8.571235347893069,0.8048767362730581,1.0,1.0,0.8215384615384617,0.0002325439708180221,0.00024028460038251902,1716.18505859375,2468.0,0.8442436531713939
70,15296.347894000006,201.59046660002787,188,1.018042560587538,0.5280612060364257,0.29402504270856683,0.1959563135466677,0.0,8.56627540065171,0.8161277091422692,1.0,1.0,0.8323076923076924,0.00021746345540023373,0.00022491450856976594,1716.18505859375,2468.0,0.8442436531713939
71,15501.260206900013,204.09518900001422,188,1.003910984447662,0.5161354641648049,0.2950924861225042,0.1926830355077982,0.0,8.577734290676947,0.8209723772625158,1.0,1.0,0.836923076923077,0.0002029822696224701,0.0002101335691546656,1716.18505859375,2468.0,0.8442436531713939
72,15722.18726159999,220.1085695999791,188,1.0134175768558016,0.5272120205645866,0.2907159237706281,0.19548962629855948,0.0,8.53631995848871,0.823567206756194,1.0,1.0,0.837948717948718,0.00018912019304261933,0.00019596197112251894,1716.18505859375,2468.0,0.8442436531713939
73,15923.871866800007,201.0164762000204,188,1.0038055596833533,0.5230700944332366,0.28761921878507796,0.19311624250196396,0.0,8.561932240527437,0.8333824364840773,1.0,1.0,0.8461538461538461,0.00017589615958987502,0.00018241907117159175,1716.18505859375,2468.0,0.8442436531713939
74,16128.54637310002,204.01359689998208,188,0.9671110384007717,0.48937229780440633,0.29146623318182663,0.18627250915829172,0.0,8.675131374772912,0.840829208884254,1.0,1.0,0.8523076923076923,0.0001633282317032669,0.0001695233672741955,1716.18505859375,2468.0,0.8442436531713939
75,16330.314058899996,201.08163249999052,188,0.9590694099030597,0.4918504480985885,0.28174555226367837,0.1854734101748847,0.0,8.624927367199925,0.8360358802173636,1.0,1.0,0.8492307692307692,0.0001514335756605417,0.00015729247341068054,1716.18505859375,2468.0,0.8442436531713939
76,16531.814236900012,200.8367594999727,188,0.9683245648729041,0.49826585358761727,0.28211269060030897,0.18794602385543763,0.0,8.622654630417975,0.8357695070213272,1.0,1.0,0.8492307692307692,0.00014022843813109255,0.0001457430955108588,1716.18505859375,2468.0,0.8442436531713939
77,16733.167757700023,200.69118229998276,188,0.9584492587662757,0.48690882721479906,0.2870809596745258,0.18445947461147258,0.0,8.64348179810036,0.8473836401991593,1.0,1.0,0.8569230769230769,0.00012972812398496326,0.00013489100863571226,1716.18505859375,2468.0,0.8473836401991593
78,16936.734458799998,202.73044010001468,188,0.9331423855842428,0.4773980714380741,0.27541492768424625,0.18032938788862937,0.0,8.625281886641053,0.850920701299041,1.0,1.0,0.86,0.00011994697538823599,0.00012475103543055794,1716.18505859375,2468.0,0.850920701299041
79,17144.303374400013,206.8881905999733,188,0.9336914933742361,0.48146258484809956,0.2703240290284157,0.18190488108295075,0.0,8.614107704306841,0.8563493106417379,1.0,1.0,0.864102564102564,0.00011089835221335827,0.00011533702587909659,1716.18505859375,2468.0,0.8563493106417379
80,17347.588288599974,202.5620956000057,188,0.916741595940387,0.4684099688967492,0.2697699127441391,0.17856171782663527,0.0,8.644270147672183,0.8592246750126022,1.0,1.0,0.8666666666666666,0.00010259461379116374,0.00010666183838600174,1716.18505859375,2468.0,0.8592246750126022
81,17549.9352983,201.66278010001406,188,0.9500182305878782,0.4868863006221487,0.2788316383957863,0.18430029252108107,0.0,8.645194828012723,0.8601938927097684,1.0,1.0,0.8671794871794871,9.504710202951343e-05,9.873732221388483e-05,1716.18505859375,2468.0,0.8601938927097684
82,17752.190500000026,201.57377550000092,188,0.9158371782049219,0.46887652766197285,0.26737546809810275,0.1795851810577702,0.0,8.673593032067055,0.8610824325236106,1.0,1.0,0.8676923076923077,8.826612592161332e-05,9.157430129862825e-05,1716.18310546875,2468.0,0.8610824325236106
83,17958.556060499977,205.68587950000074,188,0.916012057281555,0.4639690027750553,0.27533413081410085,0.17670892210716896,0.0,8.610759211536765,0.8621673923572681,1.0,1.0,0.8687179487179486,8.226094746516998e-05,8.518255946519075e-05,1716.18505859375,2468.0,0.8621673923572681
84,18160.41755459999,201.2335546000395,188,0.9236171738581455,0.47164842391267736,0.2721419663743136,0.17982678598863014,0.0,8.675955485407373,0.8607241117484091,1.0,1.0,0.8682051282051282,7.703976901161577e-05,7.957082706407952e-05,1716.18505859375,2468.0,0.8621673923572681
85,18364.789146199997,203.5941856999998,188,0.9283737556097356,0.4811046375556195,0.26682934505825345,0.18043976958761823,0.0,8.580440373723793,0.8585164438847354,1.0,1.0,0.8671794871794871,7.260972206268331e-05,7.474676904674142e-05,1716.18505859375,2468.0,0.8621673923572681
86,18567.385981999978,201.96432769997045,188,0.8873335249880527,0.45433014219111584,0.25761632716402094,0.17538705781260702,0.0,8.672051135014632,0.8614594256612463,1.0,1.0,0.8687179487179486,6.897685752963209e-05,7.071697449616117e-05,1716.18505859375,2468.0,0.8621673923572681
87,18771.607506299973,203.44011630001478,188,0.8877151771745784,0.4551607004981092,0.25733616282331184,0.17521831634989443,0.0,8.68999182014651,0.8615221112777743,1.0,1.0,0.8687179487179486,6.614613746843129e-05,6.748694762696686e-05,1716.18505859375,2468.0,0.8621673923572681
88,18985.20417869999,212.96385940001346,188,0.9069713918452568,0.4598862757866687,0.27011133936491416,0.1769737742365675,0.0,8.70692072614751,0.8587737589956213,1.0,1.0,0.8666666666666666,6.412142830218836e-05,6.506110026733467e-05,1716.18505859375,2468.0,0.8621673923572681
89,19195.667266000004,209.7996969000087,188,0.8873188522584895,0.45543973789887227,0.25713487663009066,0.1747442403847867,0.0,8.650390937073624,0.8597958206802218,1.0,1.0,0.8671794871794871,6.290549554008016e-05,6.344274583296222e-05,1716.18505859375,2468.0,0.8621673923572681
90,19281.939885600004,85.4799050000147,188,0.8541457066510586,0.30487905989619013,0.23311526348140646,0.13776689926360516,0.1783844873388397,8.987742830712303,0.8781477889898519,1.0,1.0,0.8825641025641027,6.25e-05,6.26340948013414e-05,1717.158203125,2470.0,0.8781477889898519
91,19366.566356899973,84.00881500000833,188,0.5825902161763069,0.2254406565681417,0.12026983818554497,0.10827187579521473,0.12860784521128268,8.996010638297872,0.8874659087579625,1.0,1.0,0.8928205128205129,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.8874659087579625
92,19451.665865599993,84.47144029999617,188,0.5380953258656441,0.21175502407106947,0.10642699928993875,0.10288499533496004,0.11702830958715145,8.99468085106383,0.8953426305643087,1.0,1.0,0.9056410256410257,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.8953426305643087
93,19536.36982239998,84.08628539997153,188,0.4937248112673455,0.19676877708828194,0.09156954426199515,0.09703902103640932,0.10834746831592093,8.998670212765957,0.9066737835545926,1.0,1.0,0.9235897435897436,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9066737835545926
94,19622.904457100027,85.75134719995549,188,0.45538163454608716,0.18722864406857084,0.0746103985869187,0.09320420791652609,0.10033838593579353,8.997340425531915,0.9118610231969678,1.0,1.0,0.9317948717948719,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9118610231969678
95,19708.075713399972,84.55043090000981,188,0.4380830369414167,0.1765880868076644,0.07756116021266009,0.0890183970133992,0.09491539138190924,8.998670212765957,0.9237665275614668,1.0,1.0,0.9430769230769231,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9237665275614668
96,19792.62058809999,83.91417549998732,188,0.4234769339574144,0.17048642855692417,0.07347447889797548,0.08640792506172303,0.09310810206497604,8.996010638297872,0.9399954883405115,1.0,1.0,0.9564102564102563,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9399954883405115
97,19877.04796549998,83.7838748000213,188,0.3995931218279169,0.16391202197112936,0.06520770818113963,0.08365115138920064,0.08682224200047711,8.997340425531915,0.9543852496060893,1.0,1.0,0.9671794871794871,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9543852496060893
98,19961.665857999993,83.96551929996349,188,0.3975082061233673,0.16109493624498236,0.06553642120351025,0.08256968734984069,0.08830716237029497,8.997340425531915,0.9676700634707599,1.0,1.0,0.976923076923077,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9676700634707599
99,20045.8909231,83.58098219998647,188,0.3841765687820759,0.15693289604275784,0.06247484441252148,0.0808112611399686,0.08395756723636642,8.99468085106383,0.972772968266527,1.0,1.0,0.9800000000000001,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.972772968266527
100,20136.579305500025,89.89286049996736,188,0.3714851628434151,0.1514300195936193,0.061144675578961666,0.0785189447726341,0.08039152475589133,8.99468085106383,0.9794094885804289,1.0,1.0,0.9846153846153847,6.25e-05,6.250000000000004e-05,1717.10205078125,2470.0,0.9794094885804289
