epoch,elapsed_s,epoch_seconds,iterations,train_total_loss,train_iou_loss,train_conf_loss,train_cls_loss,train_l1_loss,num_fg_mean,map50_95,map50,ap75,ar100,lr,lr_mean,gpu_peak_allocated_mib,gpu_peak_reserved_mib,best_map50_95
14,3416.0217626999947,209.6955155999749,188,1.978484702871201,1.0056864895085071,0.6454951647431293,0.327303048857349,0.0,8.1382150637814,0.6518447218340063,1.0,0.8911593280373113,0.681025641025641,0.0012174528979704868,0.0012208896296795214,1717.24755859375,2234.0,0.7941440620578784
15,3607.5479374999995,191.00712720002048,188,1.9132777763173936,0.9840516774578297,0.6053635504968623,0.32386255050276186,0.0,8.199541395303275,0.7605234412430543,1.0,1.0,0.8,0.0012099053862088362,0.0012137225314469574,1717.24755859375,2234.0,0.7941440620578784
16,3802.368206700019,194.12301209999714,188,1.8849853448411251,0.9688354927174588,0.5959138434301031,0.32023600687054876,0.0,8.211554960284746,0.5923498174200253,1.0,0.7126825031068197,0.6097435897435897,0.0012016016477866419,0.0012057939927926041,1717.24755859375,2234.0,0.7941440620578784
17,4048.147060499992,244.97574219998205,188,1.8220095640801368,0.9464628024304167,0.5618008933168777,0.31374587427745476,0.0,8.266229962441491,0.7347266924695767,1.0,0.9671312821736299,0.7507692307692307,0.001192553024611764,0.0011971148431465695,1717.24755859375,2234.0,0.7941440620578784
18,4293.067500000005,243.87177080003312,188,1.8385884134059256,0.9486970955387075,0.5773301062748787,0.3125612170613827,0.0,8.176963674813729,0.7334556317374533,1.0,0.9777517547219372,0.7569230769230769,0.0011827718760150368,0.0011876969371832893,1717.24560546875,2234.0,0.7941440620578784
19,4503.478815600043,209.42386570002418,188,1.7778651425813108,0.921414979911865,0.5485223078347267,0.30792785840148623,0.0,8.259104111395219,0.785926450900291,1.0,1.0,0.8,0.0011722715618689074,0.0011775531386294684,1717.24755859375,2234.0,0.7941440620578784
20,4705.113207200018,201.078587099968,188,1.744589460656998,0.89841853557749,0.5450074807443517,0.30116345004198397,0.0,8.285165255288504,0.7924050987029906,1.0,1.0,0.8071794871794872,0.0011610664243394584,0.001166697302693772,1717.24755859375,2234.0,0.7941440620578784
21,4950.914089300029,244.9712179999915,188,1.721659060488356,0.8914885438503103,0.5309646160520137,0.2992058993971094,0.0,8.325108325642605,0.7721399885258782,1.0,1.0,0.7866666666666667,0.0011491717682967331,0.0011551442571422837,1717.24755859375,2234.0,0.7941440620578784
22,5200.765275200014,248.98337309999624,188,1.758508454611961,0.8925815700216496,0.5661265794584092,0.2998003099668533,0.0,8.33777850091566,0.7933159453447189,1.0,0.98979436405179,0.8164102564102563,0.001136603840410125,0.0011429097820455573,1717.24755859375,2234.0,0.7941440620578784
23,5424.085942200036,222.5360384999658,188,1.6640218670697922,0.8605476031278042,0.511824757653348,0.29164950898353087,0.0,8.34339182755096,0.8009994730659801,1.0,1.0,0.8179487179487179,0.0011233798069573808,0.001130010588224936,1717.24755859375,2234.0,0.8009994730659801
24,5665.631980900012,240.75829769996926,188,1.7051873968002644,0.8722610936519948,0.5382614312495323,0.29466487530698166,0.0,8.366478488461272,0.6845170310575072,1.0,0.9400580940040049,0.7082051282051282,0.00110951773037753,0.0011164642944275888,1717.24755859375,2234.0,0.8009994730659801
25,5898.3633905999595,231.96013889997266,188,1.675792304125238,0.8692013976421762,0.5129055568670973,0.29368534454322875,0.0,8.335136176141866,0.6654093463945207,1.0,0.9735080291028498,0.7,0.0010950365445997663,0.0011022894032614104,1717.24755859375,2234.0,0.8009994730659801
26,6146.858509200043,247.7487245000666,188,1.6501692704697872,0.8633910582420674,0.4955145126961647,0.29126369810484826,0.0,8.342008827507051,0.7765149468499387,1.0,1.0,0.7984615384615384,0.001079956029181978,0.0010875052759226924,1717.24755859375,2234.0,0.8009994730659801
27,6394.309079800034,246.5003263000399,188,1.5926765742454123,0.830173151924255,0.4784152606066237,0.2840881573551513,0.0,8.390626233404728,0.8009513832911518,1.0,1.0,0.8323076923076924,0.0010642967822942497,0.0010721321057510567,1717.24755859375,2234.0,0.8009994730659801
28,6629.684258399997,234.5859383000061,188,1.6060394844476213,0.8315229631484823,0.4927957396399468,0.2817207824518072,0.0,8.301614152331455,0.8173524600781866,1.0,1.0,0.836923076923077,0.0010480801925842416,0.0010561908906477793,1717.24755859375,2234.0,0.8173524600781866
29,6864.0486308999825,233.58504640008323,188,1.5832873031179955,0.8173481099149014,0.4872375366852639,0.2787016584201062,0.0,8.353245086351842,0.7762317891129449,1.0,1.0,0.7974358974358975,0.0010313284099628677,0.0010397034043951859,1717.24755859375,2234.0,0.8173524600781866
30,7094.954951700056,230.1509587999899,188,1.5141135802928438,0.7848792822754129,0.45771353755225525,0.2715207583251152,0.0,8.397804919214336,0.7866458881519646,1.0,1.0,0.8066666666666666,0.0010140643153501835,0.0010226921669162805,1717.24755859375,2234.0,0.8173524600781866
31,7332.674921300029,236.7274118999485,188,1.5109743418845725,0.7988489593597169,0.4375915795643913,0.27453380260378757,0.0,8.36114008658277,0.8192170464973818,1.0,1.0,0.8400000000000001,0.0009963114894228,0.001005180413515248,1717.24755859375,2234.0,0.8192170464973818
32,7564.377543600043,230.78183019999415,188,1.4755028857195631,0.7666831022881447,0.44267850884414733,0.26614127300204116,0.0,8.448232305912006,0.8461159167853338,1.0,1.0,0.8671794871794871,0.0009780941804055168,0.0009871920631408123,1717.24755859375,2234.0,0.8461159167853338
33,7796.416966999997,231.2913776000496,188,1.4879991405821862,0.7744194167725583,0.44552701133045747,0.2680527138266158,0.0,8.427136344513123,0.7797221797799375,1.0,1.0,0.8056410256410256,0.0009594372709511635,0.00096875168571584,1717.24755859375,2234.0,0.8461159167853338
34,8028.438973900047,231.26675309997518,188,1.4562115041499442,0.7601072601181396,0.4315856761754827,0.26451856769779897,0.0,8.399832381448219,0.8574098026800376,1.0,1.0,0.8753846153846153,0.0009403662441538887,0.0009498844685777708,1717.24755859375,2234.0,0.8574098026800376
35,8262.988950100029,233.78345979994629,188,1.4222173969796363,0.7433752412808702,0.41998303087150796,0.2588591195959994,0.0,8.444363033086544,0.8055234999839003,1.0,1.0,0.8287179487179488,0.0009209071487423196,0.0009306161820757537,1717.24755859375,2234.0,0.8574098026800376
36,8494.579027800006,230.80617450003047,188,1.4359503521564159,0.7439620892735238,0.43119453725979684,0.2607937231659889,0.0,8.485021852283355,0.7904219652350898,1.0,1.0,0.8046153846153846,0.0009010865635001302,0.0009109731443714446,1717.24755859375,2234.0,0.8574098026800376
37,8721.265344999963,225.9120760000078,188,1.4214293271937268,0.7422607984948666,0.42037480570217395,0.2587937249782238,0.0,8.440515292462443,0.7796856075020133,1.0,1.0,0.8025641025641026,0.0008809315609626218,0.0008909821854915639,1717.24755859375,2234.0,0.8574098026800376
38,8951.78930569999,229.72925199999008,188,1.4153332282254036,0.739457238703332,0.41727412373144573,0.2586018680892092,0.0,8.485764929052113,0.7385911251238901,1.0,1.0,0.7512820512820513,0.0008604696704388949,0.0008706706106813068,1717.24755859375,2234.0,0.8574098026800376
39,9181.956135099987,229.25535130000208,188,1.4102949151333342,0.7329258376613577,0.42069877533519523,0.25667030229530435,0.0,8.4883842549303,0.7926470676725497,1.0,1.0,0.8066666666666666,0.000839728840410125,0.0008500661631086681,1717.24755859375,2234.0,0.8574098026800376
40,9412.715855799965,229.97034210001584,188,1.3780195830350226,0.7199589140871738,0.40551422243105606,0.2525464458034394,0.0,8.458161473184871,0.7840627574011152,1.0,1.0,0.803076923076923,0.0008187374003552992,0.000829196985970602,1717.24755859375,2234.0,0.8574098026800376
41,9644.125188900041,230.6020712000318,188,1.3597325533628464,0.7130369296733369,0.39651085475974895,0.250184769009022,0.0,8.430438587772148,0.7724091443319876,1.0,1.0,0.7943589743589744,0.0007975240220565549,0.0008080915840528096,1717.24560546875,2234.0,0.8574098026800376
42,9876.329287800007,231.25872909999453,188,1.3450821156197406,0.7035295983895342,0.3915146972112199,0.2500378220005238,0.0,8.568609778675759,0.7912040979237501,1.0,1.0,0.8225641025641026,0.000776117680436975,0.0007867787847956249,1717.24560546875,2234.0,0.8574098026800376
43,10106.524719599984,229.47084790002555,188,1.3434255002660955,0.703339804360207,0.3938449658057157,0.2462407282375275,0.0,8.432511037943232,0.7939438156177756,1.0,1.0,0.815897435897436,0.0007545476139843271,0.0007652876989191997,1717.24755859375,2234.0,0.8574098026800376
44,10335.276953099994,227.84399849991314,188,1.3124576635817264,0.6909317661156046,0.3761732448288735,0.24535265453952423,0.0,8.493068640701766,0.8220480368079977,1.0,1.0,0.8441025641025641,0.0007328432848148082,0.0007436476806617659,1717.24755859375,2234.0,0.8574098026800376
45,10568.806642599986,233.02553430001717,188,1.3179456322117056,0.686961958858561,0.3875323176542495,0.2434513601375387,0.0,8.52377552641175,0.7818452239241511,1.0,1.0,0.8071794871794872,0.0007110343384313356,0.0007218882876852688,1717.24755859375,2234.0,0.8574098026800376
46,10812.662240199978,242.98659579991363,188,1.2970365276362033,0.6719229814219982,0.38554341797815994,0.23957012863235272,0.0,8.532932049098351,0.8102850602585515,1.0,1.0,0.8358974358974359,0.0006891505632313571,0.0007000392407031633,1717.24755859375,2234.0,0.8574098026800376
47,11039.399476299994,226.07106889993884,188,1.3049845286506288,0.6791115626692772,0.3853616773923661,0.24051129429581317,0.0,8.518746911953494,0.789370493345488,1.0,1.0,0.815897435897436,0.0006672218498194834,0.0006781303828854928,1717.24755859375,2234.0,0.8574098026800376
48,11262.228124200017,222.13940350001212,188,1.281943605618274,0.6698666197505403,0.37255293313176074,0.2395240549552948,0.0,8.529092388482978,0.8236926417655779,1.0,1.0,0.8435897435897436,0.0006452781501805167,0.0006561916390967048,1717.24755859375,2234.0,0.8574098026800376
49,11484.218948299997,221.2815411000047,188,1.265681671652388,0.6639093003691511,0.365852882372255,0.23591949180402655,0.0,8.491337154283599,0.8046888374920422,1.0,1.0,0.8287179487179488,0.0006233494367686428,0.000634252975021891,1717.24755859375,2234.0,0.8574098026800376
50,11707.075275000068,222.15415129996836,188,1.2186187943245501,0.6360427199843082,0.3526300304034289,0.2299460456409353,0.0,8.553794885782745,0.7983885825037672,1.0,1.0,0.814871794871795,0.0006014656615686642,0.0006123443562372621,1717.24560546875,2234.0,0.8574098026800376
51,11905.662247700035,197.89550089999102,188,1.2603360579368916,0.6572517448283256,0.3687889642141601,0.23429535091557402,0.0,8.505998772676001,0.8118034167957513,1.0,1.0,0.8364102564102565,0.0005796567151851917,0.0005904957072807768,1717.24755859375,2234.0,0.8574098026800376
52,12093.192787799984,187.01498919993173,188,1.2042093207227422,0.6321722378439092,0.34276031457046247,0.22927677227144547,0.0,8.556699940185961,0.8167746694566922,1.0,1.0,0.8358974358974359,0.0005579523860156728,0.0005687368707788226,1717.24755859375,2234.0,0.8574098026800376
53,12282.90277080005,189.03973930003121,188,1.2097205028254936,0.630232425921775,0.3532313765125706,0.22625669424838207,0.0,8.496890220998207,0.815000254008349,1.0,1.0,0.834871794871795,0.0005363823195630253,0.0005470975666847752,1717.24755859375,2234.0,0.8574098026800376
54,12475.254230399965,191.82412890007254,188,1.1828566646956382,0.6257159113883972,0.3306891650674825,0.2264515852674525,0.0,8.555585752062168,0.7988298582163423,1.0,1.0,0.8215384615384617,0.0005149759779434452,0.0005256073516851225,1717.24755859375,2234.0,0.8574098026800376
55,12668.598686599988,192.80043939989991,188,1.184480257173802,0.6172639668938962,0.3448983364679078,0.22231795179082992,0.0,8.519839183960979,0.7906289846472201,1.0,1.0,0.8092307692307692,0.0004937625996447009,0.0005042955788285803,1717.24755859375,2234.0,0.8574098026800376
56,12860.688839600072,191.5612196000293,188,1.157590703444278,0.608075590051235,0.32796371474545055,0.22155139278224173,0.0,8.611380771542514,0.8006355593231891,1.0,1.0,0.8215384615384617,0.000472771159589875,0.00048319135743336156,1717.24755859375,2234.0,0.8574098026800376
57,13053.40389680001,192.14806189993396,188,1.1744494108443564,0.6201752734945175,0.32933837797572,0.22493575505436736,0.0,8.57429910556187,0.8183774637196747,1.0,1.0,0.8384615384615385,0.00045203032956110526,0.00046232351332734916,1717.24560546875,2234.0,0.8574098026800376
58,13241.782684199978,187.6790056999307,188,1.1315281039222758,0.5893352221935353,0.3275445413557773,0.21464833886699475,0.0,8.567705139013027,0.8389758003119657,1.0,1.0,0.857948717948718,0.0004315684390373783,0.00044172054947548133,1717.24755859375,2234.0,0.8574098026800376
59,13440.742617400014,198.42024470004253,188,1.1232041672189186,0.5801672417115658,0.3309411775082984,0.2120957426885341,0.0,8.527795488478219,0.8368097619348696,1.0,1.0,0.8558974358974358,0.0004114134364998699,0.00042141060704813083,1717.24755859375,2234.0,0.8574098026800376
60,13625.585491099977,184.14004889992066,188,1.1400715658005247,0.5957519657751347,0.3261293860033472,0.21819021101010608,0.0,8.607581770837857,0.8487258959951028,1.0,1.0,0.8646153846153846,0.00039159285125768046,0.0004014214269836507,1717.24755859375,2234.0,0.8574098026800376
61,13807.038738499978,180.92949969996698,188,1.1251067953540923,0.5839670140375482,0.3276727625188675,0.21346701792580017,0.0,8.558579883225933,0.8562513224193348,1.0,1.0,0.8707692307692307,0.00037213375584611115,0.00038178031209758944,1717.24755859375,2234.0,0.8574098026800376
62,14016.53265389998,208.82256640004925,188,1.1072991490364075,0.5757346915754866,0.3202579968628731,0.21130646083583224,0.0,8.58371691526401,0.8545432732503078,1.0,1.0,0.8682051282051282,0.0003530627290488366,0.000362514089790329,1717.24755859375,2234.0,0.8574098026800376
63,14245.523546300014,228.231998299947,188,1.0793788664518518,0.5581200653885273,0.3138698380678258,0.20738896220288378,0.0,8.616831163747053,0.8387483198761868,1.0,1.0,0.8548717948717949,0.0003344058195944831,0.00034364907540408436,1717.24755859375,2234.0,0.8574098026800376
64,14474.981462300057,228.68046750000212,188,1.082278590570105,0.5662088478182224,0.30724679650936987,0.208822951830448,0.0,8.595784452546082,0.8268860326174723,1.0,1.0,0.8471794871794872,0.00031618851057720006,0.00032521103627930844,1717.24755859375,2234.0,0.8574098026800376
65,14696.835678400006,221.10780279990286,188,1.0832523817711688,0.5578830173992096,0.32007904275459176,0.20529031761466188,0.0,8.567747273147583,0.8394745744718487,1.0,1.0,0.8584615384615384,0.00029843568464981655,0.00030722515655960686,1717.24755859375,2234.0,0.8574098026800376
66,14913.729489400052,216.15790859994013,188,1.082056927871197,0.5597158833704097,0.3155200128701139,0.20682102941135141,0.0,8.608135660607918,0.8368579674315715,1.0,1.0,0.8564102564102564,0.0002811715900371324,0.0002897160027932267,1717.24755859375,2234.0,0.8574098026800376
67,15134.8475109,220.39305170008447,188,1.0606426561766482,0.552440067237996,0.3037507222925729,0.20445186486269565,0.0,8.568422543350245,0.8368538720167247,1.0,1.0,0.8584615384615384,0.0002644198074157584,0.0002727074903781059,1717.24755859375,2234.0,0.8574098026800376
68,15353.049901099992,217.45391709997784,188,1.0475988980937512,0.5502350962859519,0.2934392228167742,0.20392457609798045,0.0,8.619075988973439,0.8533683426709399,1.0,1.0,0.8692307692307691,0.00024820321770575025,0.0002562228508963167,1717.24755859375,2234.0,0.8574098026800376
69,15571.947887000046,217.9914300000528,188,1.032516229342907,0.5417446703352826,0.2900954551915539,0.20067610441053169,0.0,8.569755772158722,0.8518452097131972,1.0,1.0,0.8671794871794871,0.0002325439708180221,0.00024028460038251902,1717.24755859375,2234.0,0.8574098026800376
70,15790.078339400003,217.3685007999884,188,1.027217224874395,0.544530839362043,0.2816712922872381,0.2010150929080679,0.0,8.609282047264957,0.834206591469915,1.0,1.0,0.8533333333333333,0.00021746345540023373,0.00022491450856976594,1717.24755859375,2234.0,0.8574098026800376
