epoch,elapsed_s,epoch_seconds,iterations,train_total_loss,train_iou_loss,train_conf_loss,train_cls_loss,train_l1_loss,num_fg_mean,map50_95,map50,ap75,ar100,lr,lr_mean,gpu_peak_allocated_mib,gpu_peak_reserved_mib,best_map50_95
16,3952.9008779000724,271.2863486999413,188,1.860704425801622,0.95598004916881,0.5890549074145074,0.3156694695353508,0.0,8.217321901642046,0.7576860196192409,1.0,1.0,0.7738461538461539,0.0012016016477866419,0.0012057939927926041,1715.81005859375,2238.0,0.7576860196192409
17,4220.165179000003,266.20299660007004,188,1.8327430949566212,0.9451114319740458,0.5732475951155449,0.3143840600994039,0.0,8.256855998548732,0.6108588136987493,1.0,0.8350313326688105,0.6533333333333333,0.001192553024611764,0.0011971148431465695,1715.81005859375,2238.0,0.7576860196192409
18,4488.059963100008,266.7239568999503,188,1.842523954650189,0.9505654563929172,0.5789301882874458,0.31302831853006746,0.0,8.168694935618886,0.5741664696618166,0.9941643608047744,0.7028785951738948,0.6246153846153846,0.0011827718760150368,0.0011876969371832893,1715.80810546875,2238.0,0.7576860196192409
19,4756.723425599979,267.7533999000443,188,1.843895746672407,0.952217659417619,0.5767278507985967,0.31495024081557355,0.0,8.24309666644483,0.8131435596049976,1.0,1.0,0.8400000000000001,0.0011722715618689074,0.0011775531386294684,1715.81005859375,2238.0,0.8131435596049976
20,4991.51040020003,233.8498416999355,188,1.7862975660790787,0.9144818126521213,0.5662838388630684,0.305531917734349,0.0,8.298557598401407,0.7190622767173624,1.0,1.0,0.7666666666666667,0.0011610664243394584,0.001166697302693772,1715.81005859375,2238.0,0.8131435596049976
21,5273.840818000026,281.3309415000258,188,1.7080377359339531,0.8867969589030489,0.5227588272475182,0.29848194708849524,0.0,8.332240127522239,0.6621336077612935,1.0,0.9880172632647882,0.7020512820512821,0.0011491717682967331,0.0011551442571422837,1715.81005859375,2238.0,0.8131435596049976
22,5538.905471500009,263.88244910002686,188,1.7143249803401055,0.8837139596964451,0.5324942449781489,0.29811677606181897,0.0,8.363543421035352,0.7995484072163596,1.0,1.0,0.8271794871794873,0.001136603840410125,0.0011429097820455573,1715.81005859375,2238.0,0.8131435596049976
23,5811.212050000089,270.4911648000125,188,1.6515418161103066,0.8531475761469375,0.5075337083891351,0.2908605253125759,0.0,8.363982642813253,0.745300968439165,1.0,1.0,0.7723076923076923,0.0011233798069573808,0.001130010588224936,1715.81005859375,2238.0,0.8131435596049976
24,6060.968350299983,248.90526410005987,188,1.6907720553114058,0.8676726150702923,0.5292516422081501,0.2938477965269951,0.0,8.36473181908788,0.692758714853229,1.0,0.9187115767228147,0.7164102564102565,0.00110951773037753,0.0011164642944275888,1715.81005859375,2240.0,0.8131435596049976
25,6316.67217809998,254.78369989991188,188,1.6878572638998641,0.868022048726995,0.525813766933502,0.2940214512513039,0.0,8.331353261063123,0.6651558042655785,1.0,0.9890327494287892,0.7066666666666667,0.0010950365445997663,0.0011022894032614104,1715.81005859375,2238.0,0.8131435596049976
26,6581.223850200069,263.74692439998034,188,1.616085039808395,0.8442874049886744,0.4850753810494504,0.2867222515509484,0.0,8.3341672339069,0.781600367724377,1.0,1.0,0.811794871794872,0.001079956029181978,0.0010875052759226924,1715.81005859375,2238.0,0.8131435596049976
27,6856.630481400061,274.45636670000385,188,1.5911262796280232,0.826869491249957,0.4816932501469521,0.2825635365666227,0.0,8.408701064863804,0.6998250153672233,1.0,1.0,0.7246153846153847,0.0010642967822942497,0.0010721321057510567,1715.81005859375,2238.0,0.8131435596049976
28,7125.103928200086,266.9896721999394,188,1.5743937346529453,0.8169531749284014,0.48002990945539575,0.27741064709868835,0.0,8.302357572449285,0.7857331129254513,1.0,1.0,0.8041025641025641,0.0010480801925842416,0.0010561908906477793,1715.81005859375,2238.0,0.8131435596049976
29,7384.059550700011,257.96500480000395,188,1.6067345373808068,0.8213525986734856,0.5060624606273276,0.2793194799030081,0.0,8.351064651665524,0.7268575992993789,1.0,0.9524245157110853,0.7620512820512821,0.0010313284099628677,0.0010397034043951859,1715.81005859375,2238.0,0.8131435596049976
30,7562.548494499992,177.5808852999471,188,1.5196901924432593,0.7812757070394273,0.4678371035830772,0.27057738316820024,0.0,8.392625475437795,0.7231412767505496,1.0,1.0,0.7548717948717949,0.0010140643153501835,0.0010226921669162805,1715.81005859375,2238.0,0.8131435596049976
31,7749.024155899999,185.99522949999664,188,1.5133493751921552,0.7918497000602965,0.449512373576773,0.2719873008417322,0.0,8.367099999932833,0.7109488025902635,1.0,1.0,0.7471794871794872,0.0009963114894228,0.001005180413515248,1715.81005859375,2238.0,0.8131435596049976
32,7920.966769300052,171.47185570001602,188,1.4722753823437589,0.7537788296950624,0.45505035874691413,0.26344618462818736,0.0,8.471882454730563,0.8432249241662304,1.0,1.0,0.8589743589743589,0.0009780941804055168,0.0009871920631408123,1715.81005859375,2238.0,0.8432249241662304
33,8097.192889400059,175.723827800015,188,1.4961014827515215,0.7743422029183266,0.45405739878720425,0.2677018907158933,0.0,8.429245717337166,0.7195470434820086,1.0,1.0,0.7353846153846153,0.0009594372709511635,0.00096875168571584,1715.81005859375,2238.0,0.8432249241662304
34,8273.108800400048,175.4454703000374,188,1.4631104098355516,0.7550022854132855,0.4453306779899496,0.2627774439752102,0.0,8.409997592213884,0.7942229304229456,1.0,1.0,0.8143589743589743,0.0009403662441538887,0.0009498844685777708,1715.81005859375,2238.0,0.8432249241662304
35,8480.283418899984,206.52720859996043,188,1.4293538997782038,0.751964843178049,0.41593922452723725,0.2614498371456532,0.0,8.440072542748839,0.797638135782896,1.0,1.0,0.8128205128205128,0.0009209071487423196,0.0009306161820757537,1715.81005859375,2238.0,0.8432249241662304
36,8756.169246800011,274.87947919999715,188,1.4276480960085036,0.7391529080081494,0.4284995341713124,0.25999564851852175,0.0,8.499586405904637,0.7479283368529842,1.0,1.0,0.7707692307692307,0.0009010865635001302,0.0009109731443714446,1715.81005859375,2238.0,0.8432249241662304
37,9014.769666000037,257.6653997999383,188,1.4428978254820437,0.7424704009231101,0.44129160236805043,0.25913582623321957,0.0,8.451067693596503,0.8012567539696753,1.0,1.0,0.8256410256410257,0.0008809315609626218,0.0008909821854915639,1715.81005859375,2238.0,0.8432249241662304
38,9271.206066000042,255.44507889996748,188,1.4123495839377667,0.7381305206329265,0.4158908210377744,0.2583282450412182,0.0,8.488451977792035,0.765112856989389,1.0,1.0,0.778974358974359,0.0008604696704388949,0.0008706706106813068,1715.81005859375,2238.0,0.8432249241662304
39,9525.00386200007,252.9044732999755,188,1.3970684482062117,0.7265671745259711,0.4151583232302615,0.25534294299939847,0.0,8.494047340137508,0.7823918114983063,1.0,1.0,0.7989743589743591,0.000839728840410125,0.0008500661631086681,1715.81005859375,2238.0,0.8432249241662304
40,9779.429602100048,253.3014851999469,188,1.3786447558631287,0.7187860058026111,0.4068145680617779,0.2530441809683404,0.0,8.467695061094007,0.7751446920158981,1.0,1.0,0.782051282051282,0.0008187374003552992,0.000829196985970602,1715.81005859375,2238.0,0.8432249241662304
41,10028.445397400064,247.96334629994817,188,1.3603112982942702,0.7094591421649811,0.4009498261073802,0.24990233232049233,0.0,8.428528672971474,0.7850938588390234,1.0,1.0,0.7984615384615384,0.0007975240220565549,0.0008080915840528096,1715.80810546875,2238.0,0.8432249241662304
42,10287.23512159998,257.6483987000538,188,1.3366463203379448,0.702662282643166,0.38420450009722656,0.2497795321681398,0.0,8.557943090049612,0.798453182141616,1.0,1.0,0.8292307692307693,0.000776117680436975,0.0007867787847956249,1715.80810546875,2238.0,0.8432249241662304
43,10475.42311199999,187.25502589996904,188,1.3473297874344157,0.6966738050922434,0.40617964971572795,0.24447633238865973,0.0,8.430538965043272,0.8429469772786077,1.0,1.0,0.8594871794871795,0.0007545476139843271,0.0007652876989191997,1715.81005859375,2238.0,0.8432249241662304
44,10637.569880100084,161.65940810006578,188,1.3195628159223718,0.6865460061012431,0.38907254566537575,0.24394426368018415,0.0,8.490187578199249,0.8232691132381418,1.0,1.0,0.8415384615384616,0.0007328432848148082,0.0007436476806617659,1715.81005859375,2238.0,0.8432249241662304
45,10804.979990600026,166.96143509994727,188,1.3303335239278509,0.6837626338956204,0.4038689577595351,0.24270193033078882,0.0,8.523062049209631,0.851658349912666,1.0,1.0,0.8635897435897435,0.0007110343384313356,0.0007218882876852688,1715.81005859375,2238.0,0.851658349912666
46,10967.476526100072,162.01427140005399,188,1.28245000160755,0.6681916980033226,0.3761763841389342,0.23808192390393704,0.0,8.536664948130667,0.7997506512593362,1.0,1.0,0.8225641025641026,0.0006891505632313571,0.0007000392407031633,1715.81005859375,2238.0,0.851658349912666
47,11129.631838300033,161.66428539995104,188,1.2864327303906704,0.6681291730479991,0.3804825827717147,0.2378209744520644,0.0,8.524199378476451,0.7801303519707217,1.0,1.0,0.8035897435897436,0.0006672218498194834,0.0006781303828854928,1715.81005859375,2238.0,0.851658349912666
48,11291.598544700071,161.3863564999774,188,1.2599550758270508,0.6539074975125333,0.37113780151814857,0.23490977342775526,0.0,8.541930294313534,0.8378531831258904,1.0,1.0,0.8512820512820513,0.0006452781501805167,0.0006561916390967048,1715.81005859375,2240.0,0.851658349912666
49,11454.648970399983,162.56450889992993,188,1.2688017034150185,0.6588560959443133,0.3757942410859656,0.23415136892110744,0.0,8.486429743017707,0.8340341296151756,1.0,1.0,0.8497435897435898,0.0006233494367686428,0.000634252975021891,1715.81005859375,2238.0,0.851658349912666
50,11616.966379199992,161.83065409993287,188,1.197583478498966,0.6211760178842443,0.3512324796236576,0.2251749780583889,0.0,8.564198703088135,0.8131608286257048,1.0,1.0,0.8246153846153847,0.0006014656615686642,0.0006123443562372621,1715.80810546875,2238.0,0.851658349912666
51,11779.892025100067,162.28506870009005,188,1.2713723128780405,0.6514997889703893,0.3872411346974525,0.2326313886553683,0.0,8.51212638962615,0.8417346498757101,1.0,1.0,0.8507692307692307,0.0005796567151851917,0.0005904957072807768,1715.81005859375,2238.0,0.851658349912666
52,11942.61240880005,162.22388279996812,188,1.2114651805542884,0.6278051700680813,0.3557573870775547,0.22790262380495985,0.0,8.560764365156828,0.8618716424831382,1.0,1.0,0.8687179487179486,0.0005579523860156728,0.0005687368707788226,1715.81005859375,2238.0,0.8618716424831382
53,12105.538280299981,162.4263052000897,188,1.2280253244841353,0.6271487323844687,0.37500883496188103,0.2258677565036936,0.0,8.494862287334477,0.8406889280073354,1.0,1.0,0.8497435897435898,0.0005363823195630253,0.0005470975666847752,1715.81005859375,2238.0,0.8618716424831382
54,12267.953703099978,161.91116730007343,188,1.177368477303931,0.6150384895662044,0.339265912454179,0.22306407361905625,0.0,8.553351648685975,0.8374628614802464,1.0,1.0,0.8476923076923077,0.0005149759779434452,0.0005256073516851225,1715.81005859375,2238.0,0.8618716424831382
55,12429.438388900016,160.99166529998183,188,1.1858063904528922,0.6074721049121086,0.358833940461912,0.21950034123468906,0.0,8.53854243576822,0.8341536025617853,1.0,1.0,0.8435897435897436,0.0004937625996447009,0.0005042955788285803,1715.81005859375,2238.0,0.8618716424831382
56,12592.21213140001,162.28848929994274,188,1.1560042297586481,0.6018777640259012,0.33463261010957523,0.21949385376052655,0.0,8.612019855877579,0.853322435980081,1.0,1.0,0.8630769230769231,0.000472771159589875,0.00048319135743336156,1715.81005859375,2238.0,0.8618716424831382
57,12755.492987300036,162.80178310000338,188,1.1658728756803147,0.6132850699285244,0.33000007687889515,0.22258772772360355,0.0,8.574990801163624,0.8661880759010523,1.0,1.0,0.8764102564102563,0.00045203032956110526,0.00046232351332734916,1715.80810546875,2238.0,0.8661880759010523
58,12918.38470080006,162.23845290008467,188,1.1206563872859834,0.5765232393082153,0.33343635578738884,0.21069679322077872,0.0,8.562420751365135,0.8502803627403063,1.0,1.0,0.8625641025641025,0.0004315684390373783,0.00044172054947548133,1715.81005859375,2238.0,0.8661880759010523
59,13081.034194200067,162.13798580004368,188,1.121163511529882,0.5740517430165981,0.3363319399191978,0.21077982780147106,0.0,8.532325520497364,0.8481915467916729,1.0,1.0,0.8589743589743589,0.0004114134364998699,0.00042141060704813083,1715.81005859375,2238.0,0.8661880759010523
60,13243.751541699981,162.20101080008317,188,1.1280785856094766,0.5774592028019276,0.33709399968861264,0.2135253833963516,0.0,8.617354972611366,0.8416205211696409,1.0,1.0,0.8497435897435898,0.00039159285125768046,0.0004014214269836507,1715.81005859375,2238.0,0.8661880759010523
61,13407.05118760001,162.7928318999475,188,1.1116013114756726,0.5704971872111584,0.33088836886305756,0.2102157512402281,0.0,8.577759367632627,0.8432295931980267,1.0,1.0,0.8523076923076923,0.00037213375584611115,0.00038178031209758944,1715.81005859375,2238.0,0.8661880759010523
62,13570.109843100072,162.3937442000024,188,1.0986010876107724,0.565581407160201,0.3246286313267464,0.20839104793490248,0.0,8.586860197438002,0.8516674580565134,1.0,1.0,0.857948717948718,0.0003530627290488366,0.000362514089790329,1715.81005859375,2238.0,0.8661880759010523
63,13732.682396700024,162.0629061999498,188,1.069191077288161,0.548769417595356,0.31551456011514717,0.20490710040990343,0.0,8.633440570711269,0.8484290763879837,1.0,1.0,0.8548717948717949,0.0003344058195944831,0.00034364907540408436,1715.81005859375,2238.0,0.8661880759010523
64,13895.199140800047,161.8591070000548,188,1.0910043307441346,0.5584698135548449,0.32721490345578247,0.20531961781547425,0.0,8.587830769203283,0.8420556623767943,1.0,1.0,0.8517948717948718,0.00031618851057720006,0.00032521103627930844,1715.81005859375,2238.0,0.8661880759010523
65,14057.20945179998,161.50623909989372,188,1.066698360633343,0.5466089329503953,0.31816655734276517,0.20192287006276718,0.0,8.572791634544332,0.8602406394718545,1.0,1.0,0.8712820512820512,0.00029843568464981655,0.00030722515655960686,1715.81005859375,2238.0,0.8661880759010523
66,14220.026881000027,162.1542926999973,188,1.0690021752677066,0.5455741596982834,0.32032755476997254,0.2031004602446201,0.0,8.631552699224573,0.858053456965512,1.0,1.0,0.8697435897435897,0.0002811715900371324,0.0002897160027932267,1715.81005859375,2238.0,0.8661880759010523
67,14382.675248400075,162.1453191000037,188,1.0733547064852207,0.5432821185664928,0.32867819930803266,0.20139438833328002,0.0,8.56615427604391,0.8558251313712613,1.0,1.0,0.8671794871794871,0.0002644198074157584,0.0002727074903781059,1715.81005859375,2238.0,0.8661880759010523
68,14545.109830599977,161.90757400006987,188,1.0342115341348852,0.5291864420188234,0.30701197461879,0.19801311400976587,0.0,8.62658487317824,0.8744829274546381,1.0,1.0,0.8835897435897436,0.00024820321770575025,0.0002562228508963167,1715.81005859375,2238.0,0.8744829274546381
69,14708.128103299998,162.49606640008278,188,1.0301995949542269,0.524333174716919,0.3104796303000222,0.19538679164140782,0.0,8.585756059079568,0.8766126471232529,1.0,1.0,0.8882051282051282,0.0002325439708180221,0.00024028460038251902,1715.81005859375,2238.0,0.8766126471232529
70,14872.107077400084,163.44643560005352,188,1.0387181116545454,0.5343564674258232,0.30618550160780866,0.19817614087716062,0.0,8.611410697180698,0.8712683544770238,1.0,1.0,0.8846153846153847,0.00021746345540023373,0.00022491450856976594,1715.81005859375,2238.0,0.8766126471232529
71,15042.429068700061,169.8061912000412,188,1.023040365665517,0.5216268354907949,0.3077473661049883,0.19366616375268775,0.0,8.564620376155895,0.8745231464899808,1.0,1.0,0.8876923076923078,0.0002029822696224701,0.0002101335691546656,1715.81005859375,2238.0,0.8766126471232529
72,15205.449695300078,162.50897050008643,188,1.0069486704912591,0.5190966148325737,0.29396638230598987,0.19388567180709637,0.0,8.607414065299754,0.8737527257514056,1.0,1.0,0.8856410256410256,0.00018912019304261933,0.00019596197112251894,1715.81005859375,2238.0,0.8766126471232529
73,15367.750267000054,161.6470452999929,188,0.9836294996611615,0.4982953907010403,0.297145263430603,0.18818884663917917,0.0,8.612788085871914,0.8746876735447895,1.0,1.0,0.8876923076923078,0.00017589615958987502,0.00018241907117159175,1715.81005859375,2238.0,0.8766126471232529
74,15530.026176600019,161.7557802000083,188,0.9567906615581918,0.48950065783363705,0.28074026381240247,0.18654974011030603,0.0,8.65912539564328,0.8771033430651589,1.0,1.0,0.8912820512820513,0.0001633282317032669,0.0001695233672741955,1715.81005859375,2238.0,0.8771033430651589
75,15692.471736900043,161.93685569998343,188,0.9940346568188769,0.5154938188956139,0.28751956996448497,0.19102127001957692,0.0,8.55614862502859,0.8787570962221634,1.0,1.0,0.8928205128205129,0.0001514335756605417,0.00015729247341068054,1715.81005859375,2238.0,0.8787570962221634
76,15854.538475200068,161.56520660000388,188,0.9899578543102487,0.509270078641303,0.2919149236713952,0.18877284965933638,0.0,8.57839627976662,0.876868858822584,1.0,1.0,0.8907692307692308,0.00014022843813109255,0.0001457430955108588,1715.81005859375,2240.0,0.8787570962221634
77,16017.402664700057,162.3471158000175,188,0.9644626925917382,0.49362836461117926,0.285410473876177,0.1854238525984135,0.0,8.577972964197793,0.877442668262429,1.0,1.0,0.8912820512820513,0.00012972812398496326,0.00013489100863571226,1715.81005859375,2240.0,0.8787570962221634
78,16179.764749500086,161.8332442000974,188,0.9596849496060229,0.4875703217818382,0.28914851540739234,0.1829661120601157,0.0,8.575797158514865,0.8770773517805658,1.0,1.0,0.8917948717948718,0.00011994697538823599,0.00012475103543055794,1715.81005859375,2238.0,0.8787570962221634
79,16341.861599600059,161.57253130001482,188,0.9469517149189686,0.49182461376519915,0.2704555414458539,0.1846715576867474,0.0,8.630976439285543,0.8774480302329781,1.0,1.0,0.8912820512820513,0.00011089835221335827,0.00011533702587909659,1715.81005859375,2238.0,0.8787570962221634
80,16504.667527500074,162.1281146000838,188,0.9619964858952988,0.48846026969716905,0.28861308926121987,0.1849231305829388,0.0,8.605569158428247,0.8773143990845397,1.0,1.0,0.8917948717948718,0.00010259461379116374,0.00010666183838600174,1715.81005859375,2238.0,0.8787570962221634
81,16667.938821100048,162.73676180001348,188,0.9536394860516203,0.4839276414602361,0.28681196268410125,0.18289988428512785,0.0,8.618576295045381,0.8774444120772149,1.0,1.0,0.8917948717948718,9.504710202951343e-05,9.873732221388483e-05,1715.81005859375,2238.0,0.8787570962221634
82,16831.079910799977,162.59301540011074,188,0.9352261037268537,0.48360405323353217,0.2694152048491734,0.1822068423746114,0.0,8.600923359812324,0.8788461547873598,1.0,1.0,0.8923076923076924,8.826612592161332e-05,9.157430129862825e-05,1715.81005859375,2240.0,0.8788461547873598
83,16993.696848700056,162.08435659995303,188,0.9323085077265476,0.4741699332569508,0.2776539429744824,0.18048462723480893,0.0,8.64378969152317,0.8776117894399532,1.0,1.0,0.8902564102564103,8.226094746516998e-05,8.518255946519075e-05,1715.81005859375,2238.0,0.8788461547873598
84,17155.54402260005,161.37561460002325,188,0.9489108482573895,0.4839753732085228,0.28237616536306576,0.18255930885355523,0.0,8.638684726645497,0.8784009224314382,1.0,1.0,0.8907692307692308,7.703976901161577e-05,7.957082706407952e-05,1715.81005859375,2238.0,0.8788461547873598
85,17317.821822899976,161.65420789993368,188,0.931601142629664,0.47797835412177636,0.2727617133963615,0.18086107756863248,0.0,8.63747736923576,0.8781100713454211,1.0,1.0,0.8902564102564103,7.260972206268331e-05,7.474676904674142e-05,1715.81005859375,2238.0,0.8788461547873598
86,17480.397318199975,162.07946849998552,188,0.9395667958132764,0.4716494023165804,0.28825661987858886,0.1796607711610008,0.0,8.683756521584561,0.8789201936712745,1.0,1.0,0.8907692307692308,6.897685752963209e-05,7.071697449616117e-05,1715.81005859375,2238.0,0.8789201936712745
87,17642.04167439998,161.17001080000773,188,0.9268621288715525,0.4683564994087879,0.2806871682801779,0.17781846090517145,0.0,8.599536479988496,0.8802950470790492,1.0,1.0,0.8928205128205129,6.614613746843129e-05,6.748694762696686e-05,1715.81005859375,2238.0,0.8802950470790492
88,17805.723775800085,163.20903130003717,188,0.9368683784566028,0.47706970112754943,0.27996064068630655,0.17983803957542208,0.0,8.5916509975908,0.8802977222223408,1.0,1.0,0.8933333333333333,6.412142830218836e-05,6.506110026733467e-05,1715.81005859375,2238.0,0.8802977222223408
89,17968.6939367,162.48753729998134,188,0.9327913002764925,0.4751710414569429,0.27814196664443674,0.17947829217511288,0.0,8.609340380737258,0.8805018307198144,1.0,1.0,0.8943589743589744,6.290549554008016e-05,6.344274583296222e-05,1715.81005859375,2238.0,0.8805018307198144
90,18041.95817940007,72.6053962999722,188,0.8721381037476215,0.3084260933893792,0.24166727704095078,0.13902832254608896,0.18301641310941666,8.985942249240122,0.8912522919853401,1.0,1.0,0.9066666666666666,6.25e-05,6.26340948013414e-05,1716.7265625,2240.0,0.8912522919853401
91,18114.87603110005,72.4212114000693,188,0.5956603787997936,0.23078216136770047,0.12310543527549252,0.11024758231608157,0.1315251985525197,8.99468085106383,0.8992951956082922,1.0,1.0,0.9158974358974359,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.8992951956082922
92,18188.214426300023,72.71994159999304,188,0.533183124788264,0.2114504987096533,0.10335976676024655,0.10271401552760855,0.11565884436540147,8.997340425531915,0.9197607585987614,1.0,1.0,0.9374358974358975,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9197607585987614
93,18261.36254780006,72.6705101999687,188,0.49305050915226023,0.19871478135439943,0.089202774767863,0.09761112159553995,0.10752183468417918,8.996010638297872,0.9288726263715902,1.0,1.0,0.9456410256410257,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9288726263715902
94,18334.365333400085,72.37893510004506,188,0.4677395429065887,0.18964246315683456,0.08314386245972932,0.0941038033033305,0.1008494136894637,9.0,0.9403600583839099,1.0,1.0,0.9533333333333334,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9403600583839099
95,18407.539390800055,72.68782880005892,188,0.4478954488926746,0.18199274126202503,0.07752254525536394,0.09099539571461525,0.09738476657645499,8.997340425531915,0.95331637341568,1.0,1.0,0.9635897435897436,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.95331637341568
96,18480.601278300048,72.42990280000959,188,0.42881027735928273,0.17695800230858175,0.07045511973209362,0.08895456773090235,0.0924425877709972,9.0,0.9635721473466708,1.0,1.0,0.9723076923076922,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9635721473466708
97,18553.398225300014,72.30669969995506,188,0.4043543167570804,0.1656543813408055,0.06620992239108904,0.08436865389267816,0.08812136161438328,8.99468085106383,0.9700896118405363,1.0,1.0,0.9779487179487181,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9700896118405363
98,18626.62137539999,72.5781197999604,188,0.3959178588491805,0.16306531250952405,0.06313099632376527,0.08329828882074737,0.08642326033812889,8.997340425531915,0.9811449189340593,1.0,1.0,0.9856410256410257,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9811449189340593
99,18699.397461300017,72.27112429996487,188,0.3838422269897258,0.16016272804204454,0.05962677216256394,0.08202329642595128,0.08202943108738103,8.998670212765957,0.9853164018179966,1.0,1.0,0.9887179487179487,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9853164018179966
100,18772.256107500056,72.36241830000654,188,0.36594184250273604,0.15266295851386608,0.05419637789167067,0.07892740535688528,0.08015510071306786,8.993351063829786,0.9908073606961274,1.0,1.0,0.9923076923076923,6.25e-05,6.250000000000004e-05,1716.72705078125,2240.0,0.9908073606961274
